"","replicate","year","alpha","evenness","dispersion","site","web","plot","quad","transect","plot.1","subplot","SPEI.comp","log_alpha"
"2414","core_PJ.NA.2.10.S.NA","2004",1.62551194819206,0.492062681311275,1.42711098760931,"core_PJ",NA,"2",10,"S","2",NA,1.06834612651606,0.485822811206699
"2415","core_PJ.NA.2.10.S.NA","2005",8.67153468938199,0.349014825786951,1.57078378967308,"core_PJ",NA,"2",10,"S","2",NA,1.23416987776434,2.16004578659051
"2416","core_PJ.NA.2.10.S.NA","2006",4.03507451422379,0.434322105622591,2.052003413518,"core_PJ",NA,"2",10,"S","2",NA,1.44556886137018,1.39502476852136
"2417","core_PJ.NA.2.10.S.NA","2007",6.45139911908512,0.348656287169717,1.2208698406376,"core_PJ",NA,"2",10,"S","2",NA,2.17371899385084,1.86429702497206
"2418","core_PJ.NA.2.10.S.NA","2008",6.54436744839166,0.465998263129057,2.05613888197218,"core_PJ",NA,"2",10,"S","2",NA,0.133410374516302,1.87860474815067
"2419","core_PJ.NA.2.10.S.NA","2009",16.192575709162,0.40185601160637,1.75302249873467,"core_PJ",NA,"2",10,"S","2",NA,1.70604520561769,2.78455284763368
"2420","core_PJ.NA.2.10.S.NA","2010",2.05827516696103,0.506320280254021,1.52138460856113,"core_PJ",NA,"2",10,"S","2",NA,1.2197044039314,0.721868334480336
"2421","core_PJ.NA.2.10.S.NA","2011",2.24572118304721,0.392466834620151,1.45276309685024,"core_PJ",NA,"2",10,"S","2",NA,0.161275982457997,0.809026709272486
"2422","core_PJ.NA.2.10.S.NA","2012",1.53501144070636,0.470842688777042,1.31014518703231,"core_PJ",NA,"2",10,"S","2",NA,0.0860593909859617,0.428537834240284
"2423","core_PJ.NA.2.10.S.NA","2013",6.4212513291548,0.441228166212517,1.86872929393886,"core_PJ",NA,"2",10,"S","2",NA,-0.0210066389008606,1.85961300979248
"2424","core_PJ.NA.2.10.S.NA","2014",1.91945003620817,0.345256089640786,1.37033485203788,"core_PJ",NA,"2",10,"S","2",NA,1.59182442767511,0.652038705533159
"2425","core_PJ.NA.2.10.S.NA","2015",1.45739909509089,0.472870614868139,1.27546224161295,"core_PJ",NA,"2",10,"S","2",NA,0.950294716414265,0.376653405347367
"2426","core_PJ.NA.2.10.S.NA","2017",5.7139078401479,0.395419809052571,2.19702795832081,"core_PJ",NA,"2",10,"S","2",NA,0.0287132027996376,1.74290317489796
"2427","core_PJ.NA.2.10.S.NA","2018",2.09634359884924,0.48848658034222,1.44113034959217,"core_PJ",NA,"2",10,"S","2",NA,-0.0664828884922427,0.7401946837723
"2428","core_PJ.NA.2.10.S.NA","2019",1.46066551469109,0.47886006991261,1.26888785882924,"core_PJ",NA,"2",10,"S","2",NA,0.300438357220944,0.37889216384061
"2429","core_PJ.NA.2.10.V.NA","2003",1.49241084755698,0.230022180475457,0.883027308531919,"core_PJ",NA,"2",10,"V","2",NA,1.74454486228483,0.400392830870332
"2430","core_PJ.NA.2.10.V.NA","2004",0.559056756744189,0.435952546746339,0.81561224873114,"core_PJ",NA,"2",10,"V","2",NA,1.06834612651606,-0.581504278343938
"2431","core_PJ.NA.2.10.V.NA","2005",1.74022719292903,0.339180635538821,0.985478135657343,"core_PJ",NA,"2",10,"V","2",NA,1.23416987776434,0.554015675351698
"2432","core_PJ.NA.2.10.V.NA","2006",2.79651473139378,0.296550786155336,1.11582531456647,"core_PJ",NA,"2",10,"V","2",NA,1.44556886137018,1.02837390306244
